state,location,mean_SQ_fg,total_DNA_ng,ratio_Fvfg_DNAng,year,pass,range,rep,cultivar,trt,product,stand_count,pl_pop_a,pl_pop_ha,wm_dx,rr_di,rr_ds,rr_dx,rdw_g,sdw_g,f_dx,yield_bua,yield_kgha,plant_date,seed_rate_a,seed_rate_ha,row_space_in,row_space_m,soil_type,sds_history,scn_history,irrigation,tillage,prev_crop,scn_count_rep
MI,MONTCALM,0,,,2024,9,4,3,DF3211NE3,5,BASE,32,111466.6667,275434.1333,37.8643,100,2.9,58,43.5,8.6,0,73.85,4966.4125,6/2/2024,NA,NA,15,0.381,loamy_sand,n,y,y,y,corn,0
MI,MONTCALM,0,,,2024,6,4,3,DF3211NE3,6,BASE+HEADSUP,42,146300,361507.3,8.89,60,1.6,19.2,44.9,9.3,0,63.92,4298.62,6/2/2024,NA,NA,15,0.381,loamy_sand,n,y,y,y,corn,0
MI,MONTCALM,0,,,2024,7,4,3,DF3264NE3,7,BASE,30,104500,258219.5,38.9309,80,2.3,36.8,37.4,7.9,0,55.6,3739.1,6/2/2024,NA,NA,15,0.381,loamy_sand,n,y,y,y,corn,0
MI,MONTCALM,0,,,2024,2,4,3,DF3264NE3,8,BASE+HEADSUP,43,149783.3333,370114.6167,23.3982,80,2.1,33.6,33.8,7.8,0,64.53,4339.6425,6/2/2024,NA,NA,15,0.381,loamy_sand,n,y,y,y,corn,0
MI,MONTCALM,0,,,2024,9,5,4,DF3172NE3,1,BASE,32,111466.6667,275434.1333,36.6466,100,3.6,72,37.1,7.2,0,68.25,4589.8125,6/2/2024,NA,NA,15,0.381,loamy_sand,n,y,y,y,corn,0
MI,MONTCALM,0,,,2024,4,5,4,DF3172NE3,2,BASE+HEADSUP,45,156750,387329.25,19.998,80,2.1,33.6,41.3,8,0,47.32,3182.27,6/2/2024,NA,NA,15,0.381,loamy_sand,n,y,y,y,corn,0
MI,MONTCALM,0,,,2024,8,5,4,DF3194NE3,3,BASE,37,128883.3333,318470.7167,19.9318,100,2.9,58,33.6,8.5,0,67.74,4555.515,6/2/2024,NA,NA,15,0.381,loamy_sand,n,y,y,y,corn,0
MI,MONTCALM,0,,,2024,6,5,4,DF3194NE3,4,BASE+HEADSUP,33,114950,284041.45,15.52363333,100,2.9,58,43.6,8,0,76.48,5143.28,6/2/2024,NA,NA,15,0.381,loamy_sand,n,y,y,y,corn,0
MI,MONTCALM,0,,,2024,3,5,4,DF3211NE3,5,BASE,40,139333.3333,344292.6667,12.2682,80,2,32,35.9,6.7,0,52.18,3509.105,6/2/2024,NA,NA,15,0.381,loamy_sand,n,y,y,y,corn,0
MI,MONTCALM,0,,,2024,7,5,4,DF3211NE3,6,BASE+HEADSUP,41,142816.6667,352899.9833,17.776,90,2.3,41.4,26.7,8.2,0,73.54,4945.565,6/2/2024,NA,NA,15,0.381,loamy_sand,n,y,y,y,corn,0
MI,MONTCALM,0,,,2024,2,5,4,DF3264NE3,7,BASE,34,118433.3333,292648.7667,7.775833333,90,2.4,43.2,34.9,7.6,0,60.08,4040.38,6/2/2024,NA,NA,15,0.381,loamy_sand,n,y,y,y,corn,0
MI,MONTCALM,0,,,2024,5,5,4,DF3264NE3,8,BASE+HEADSUP,36,125400,309863.4,40,80,2.1,33.6,39.5,7.3,0,69,4640.25,6/2/2024,NA,NA,15,0.381,loamy_sand,n,y,y,y,corn,0
MI,SAGINAW,1902.874255,,,2024,3,24,1,DF3172NE3,1,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,55.89370873,3758.851912,6/1/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,0
MI,SAGINAW,1902.874255,,,2024,4,24,1,DF3172NE3,2,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,1.111111111,58.05720338,3904.346928,6/1/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,0
MI,SAGINAW,830.9196386,,,2024,5,24,1,DF3194NE3,3,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,54.73518652,3680.941293,6/1/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,160
MI,SAGINAW,830.9196386,,,2024,6,24,1,DF3194NE3,4,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,52.44620893,3527.007551,6/1/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,160
MI,SAGINAW,613.6850243,,,2024,7,24,1,DF3211NE3,5,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0.555555556,60.51509959,4069.640447,6/1/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,120
MI,SAGINAW,613.6850243,,,2024,7,25,1,DF3211NE3,6,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,66.74501563,4488.602301,6/1/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,120
MI,SAGINAW,613.6850243,,,2024,6,25,1,DF3264NE3,7,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,59.08936471,3973.759777,6/1/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,120
MI,SAGINAW,830.9196386,,,2024,5,25,1,DF3264NE3,8,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0.555555556,56.29298436,3785.703198,6/1/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,160
MI,SAGINAW,1525.42379,,,2024,2,25,2,DF3172NE3,1,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,64.41394239,4331.837626,6/1/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,100
MI,SAGINAW,1902.874255,,,2024,4,26,2,DF3172NE3,2,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0.555555556,55.6053697,3739.461112,6/1/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,0
MI,SAGINAW,1902.874255,,,2024,4,25,2,DF3194NE3,3,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,53.38648992,3590.241447,6/1/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,0
MI,SAGINAW,1525.42379,,,2024,1,25,2,DF3194NE3,4,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,69.10141094,4647.069886,6/1/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,100
MI,SAGINAW,1525.42379,,,2024,1,26,2,DF3211NE3,5,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,72.26011887,4859.492994,6/1/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,100
MI,SAGINAW,1902.874255,,,2024,3,25,2,DF3211NE3,6,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,54.74759803,3681.775968,6/1/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,0
MI,SAGINAW,1902.874255,,,2024,3,26,2,DF3264NE3,7,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,49.60229885,3335.754597,6/1/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,0
MI,SAGINAW,1525.42379,,,2024,2,26,2,DF3264NE3,8,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,63.52205061,4271.857903,6/1/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,100
MI,SAGINAW,613.6850243,,,2024,7,27,3,DF3172NE3,1,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,71.0707111,4779.505322,6/1/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,120
MI,SAGINAW,830.9196386,,,2024,5,26,3,DF3172NE3,2,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,58.60572219,3941.234817,6/1/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,160
MI,SAGINAW,1902.874255,,,2024,3,27,3,DF3194NE3,3,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,46.76437734,3144.904376,6/1/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,0
MI,SAGINAW,830.9196386,,,2024,4,27,3,DF3194NE3,4,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,6/1/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,160
MI,SAGINAW,613.6850243,,,2024,7,26,3,DF3211NE3,5,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,64.92944083,4366.504896,6/1/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,120
MI,SAGINAW,613.6850243,,,2024,6,26,3,DF3211NE3,6,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0.555555556,63.75095668,4287.251837,6/1/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,120
MI,SAGINAW,830.9196386,,,2024,5,27,3,DF3264NE3,7,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,57.59860569,3873.506233,6/1/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,160
MI,SAGINAW,613.6850243,,,2024,6,27,3,DF3264NE3,8,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,56.89457788,3826.160363,6/1/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,120
MI,SAGINAW,830.9196386,,,2024,5,28,4,DF3172NE3,1,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,62.14236681,4179.074168,6/1/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,160
MI,SAGINAW,1902.874255,,,2024,3,28,4,DF3172NE3,2,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,60.74416277,4085.044946,6/1/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,0
MI,SAGINAW,1525.42379,,,2024,1,28,4,DF3194NE3,3,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,57.90527089,3894.129468,6/1/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,100
MI,SAGINAW,830.9196386,,,2024,4,28,4,DF3194NE3,4,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,56.23359761,3781.709439,6/1/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,160
MI,SAGINAW,1525.42379,,,2024,2,27,4,DF3211NE3,5,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,67.56005397,4543.413629,6/1/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,100
MI,SAGINAW,613.6850243,,,2024,6,28,4,DF3211NE3,6,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,71.14108616,4784.238044,6/1/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,120
MI,SAGINAW,1525.42379,,,2024,2,28,4,DF3264NE3,7,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,62.77759988,4221.793592,6/1/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,100
MI,SAGINAW,1525.42379,,,2024,1,27,4,DF3264NE3,8,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,61.83711558,4158.546023,6/1/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,100
MI,SANILAC,3.608320158,,,2024,7,20,1,DF3172NE3,1,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,70.28263986,4726.50753,5/15/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,140
MI,SANILAC,3.608320158,,,2024,7,21,1,DF3172NE3,2,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,72.90726441,4903.013532,5/15/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,140
MI,SANILAC,3.340066557,,,2024,6,21,1,DF3194NE3,3,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,55.9962724,3765.749319,5/15/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,0
MI,SANILAC,3.340066557,,,2024,5,21,1,DF3194NE3,4,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,54.19487428,3644.605295,5/15/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,0
MI,SANILAC,5.323627663,,,2024,4,21,1,DF3211NE3,5,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,61.05301824,4105.815476,5/15/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,220
MI,SANILAC,5.323627663,,,2024,3,21,1,DF3211NE3,6,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,71.21558299,4789.247956,5/15/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,220
MI,SANILAC,0.308465089,,,2024,2,21,1,DF3264NE3,7,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,61.67571965,4147.692147,5/15/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,0
MI,SANILAC,0.308465089,,,2024,1,21,1,DF3264NE3,8,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,58.74297896,3950.465335,5/15/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,0
MI,SANILAC,3.608320158,,,2024,7,23,2,DF3172NE3,1,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,74.60772539,5017.369532,5/15/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,140
MI,SANILAC,5.323627663,,,2024,3,22,2,DF3172NE3,2,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,73.61424954,4950.558282,5/15/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,220
MI,SANILAC,5.323627663,,,2024,4,22,2,DF3194NE3,3,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,50.68972516,3408.884017,5/15/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,220
MI,SANILAC,0.308465089,,,2024,1,22,2,DF3194NE3,4,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,61.07057734,4106.996326,5/15/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,0
MI,SANILAC,3.608320158,,,2024,7,22,2,DF3211NE3,5,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,77.10108174,5185.047747,5/15/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,140
MI,SANILAC,3.340066557,,,2024,6,22,2,DF3211NE3,6,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,61.99679256,4169.2843,5/15/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,0
MI,SANILAC,3.340066557,,,2024,5,22,2,DF3264NE3,7,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,62.06248211,4173.701922,5/15/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,0
MI,SANILAC,0.308465089,,,2024,2,22,2,DF3264NE3,8,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,67.41080155,4533.376404,5/15/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,0
MI,SANILAC,5.323627663,,,2024,3,23,3,DF3172NE3,1,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,74.35755431,5000.545527,5/15/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,220
MI,SANILAC,3.340066557,,,2024,6,23,3,DF3172NE3,2,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,64.68420479,4350.012772,5/15/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,0
MI,SANILAC,0.308465089,,,2024,2,23,3,DF3194NE3,3,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,69.56622825,4678.32885,5/15/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,0
MI,SANILAC,5.323627663,,,2024,4,23,3,DF3194NE3,4,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,60.46293979,4066.132701,5/15/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,220
MI,SANILAC,3.340066557,,,2024,5,23,3,DF3211NE3,5,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,62.81845715,4224.541244,5/15/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,0
MI,SANILAC,0.308465089,,,2024,1,23,3,DF3211NE3,6,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,67.15490065,4516.167069,5/15/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,0
MI,SANILAC,0.308465089,,,2024,1,24,3,DF3264NE3,7,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,65.83926139,4427.690328,5/15/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,0
MI,SANILAC,0.308465089,,,2024,2,24,3,DF3264NE3,8,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,74.52408858,5011.744957,5/15/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,0
MI,SANILAC,3.608320158,,,2024,7,25,4,DF3172NE3,1,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,81.73945873,5496.978599,5/15/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,140
MI,SANILAC,3.608320158,,,2024,7,24,4,DF3172NE3,2,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,72.49869169,4875.537016,5/15/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,140
MI,SANILAC,3.340066557,,,2024,5,25,4,DF3194NE3,3,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,56.79449097,3819.429518,5/15/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,0
MI,SANILAC,3.608320158,,,2024,6,25,4,DF3194NE3,4,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,54.29146786,3651.101213,5/15/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,140
MI,SANILAC,5.323627663,,,2024,4,24,4,DF3211NE3,5,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,67.64433768,4549.081709,5/15/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,220
MI,SANILAC,3.340066557,,,2024,5,24,4,DF3211NE3,6,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,68.0217014,4574.459419,5/15/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,0
MI,SANILAC,3.608320158,,,2024,6,24,4,DF3264NE3,7,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,51.7275054,3478.674738,5/15/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,140
MI,SANILAC,5.323627663,,,2024,3,24,4,DF3264NE3,8,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,62.42179691,4197.865842,5/15/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,220
MI,STJOSEPH,368.2864547,,,2024,3,30,1,DF3172NE3,1,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,2.777777778,75.2914216,5063.348103,5/17/2024,160000,395368,15,0.381,loam,y,n,y,y,corn,80
MI,STJOSEPH,368.2864547,,,2024,4,30,1,DF3172NE3,2,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,11.11111111,65.83001975,4427.068828,5/17/2024,160000,395368,15,0.381,loam,y,n,y,y,corn,80
MI,STJOSEPH,195.800812,,,2024,5,30,1,DF3194NE3,3,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,1.111111111,75.84730599,5100.731328,5/17/2024,160000,395368,15,0.381,loam,y,n,y,y,corn,0
MI,STJOSEPH,195.800812,,,2024,6,30,1,DF3194NE3,4,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,16.66666667,75.05686888,5047.574432,5/17/2024,160000,395368,15,0.381,loam,y,n,y,y,corn,0
MI,STJOSEPH,336.434824,,,2024,7,30,1,DF3211NE3,5,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,60.45545407,4065.629286,5/17/2024,160000,395368,15,0.381,loam,y,n,y,y,corn,0
MI,STJOSEPH,336.434824,,,2024,7,31,1,DF3211NE3,6,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,8.333333333,70.4032432,4734.618105,5/17/2024,160000,395368,15,0.381,loam,y,n,y,y,corn,0
MI,STJOSEPH,336.434824,,,2024,6,31,1,DF3264NE3,7,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,5.555555556,73.30983006,4930.086072,5/17/2024,160000,395368,15,0.381,loam,y,n,y,y,corn,0
MI,STJOSEPH,195.800812,,,2024,5,31,1,DF3264NE3,8,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,11.11111111,83.85721652,5639.397811,5/17/2024,160000,395368,15,0.381,loam,y,n,y,y,corn,0
MI,STJOSEPH,368.2864547,,,2024,3,32,2,DF3172NE3,1,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,16.66666667,73.95295549,4973.336257,5/17/2024,160000,395368,15,0.381,loam,y,n,y,y,corn,80
MI,STJOSEPH,427.8125067,,,2024,1,31,2,DF3172NE3,2,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,22.22222222,78.20364586,5259.195184,5/17/2024,160000,395368,15,0.381,loam,y,n,y,y,corn,0
MI,STJOSEPH,368.2864547,,,2024,4,31,2,DF3194NE3,3,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,4.444444444,76.20828428,5125.007118,5/17/2024,160000,395368,15,0.381,loam,y,n,y,y,corn,80
MI,STJOSEPH,427.8125067,,,2024,2,31,2,DF3194NE3,4,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,81.10117591,5454.05408,5/17/2024,160000,395368,15,0.381,loam,y,n,y,y,corn,0
MI,STJOSEPH,427.8125067,,,2024,2,32,2,DF3211NE3,5,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,16.66666667,78.06280333,5249.723524,5/17/2024,160000,395368,15,0.381,loam,y,n,y,y,corn,0
MI,STJOSEPH,368.2864547,,,2024,4,32,2,DF3211NE3,6,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,16.66666667,49.35403154,3319.058621,5/17/2024,160000,395368,15,0.381,loam,y,n,y,y,corn,80
MI,STJOSEPH,368.2864547,,,2024,3,31,2,DF3264NE3,7,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,2.222222222,75.83871127,5100.153333,5/17/2024,160000,395368,15,0.381,loam,y,n,y,y,corn,80
MI,STJOSEPH,427.8125067,,,2024,1,32,2,DF3264NE3,8,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,25,82.8932215,5574.569146,5/17/2024,160000,395368,15,0.381,loam,y,n,y,y,corn,0
MI,STJOSEPH,336.434824,,,2024,6,32,3,DF3172NE3,1,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,16.66666667,65.63483641,4413.942748,5/17/2024,160000,395368,15,0.381,loam,y,n,y,y,corn,0
MI,STJOSEPH,336.434824,,,2024,7,33,3,DF3172NE3,2,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,16.66666667,68.19218185,4585.924229,5/17/2024,160000,395368,15,0.381,loam,y,n,y,y,corn,0
MI,STJOSEPH,336.434824,,,2024,7,32,3,DF3194NE3,3,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,16.66666667,82.24353451,5530.877696,5/17/2024,160000,395368,15,0.381,loam,y,n,y,y,corn,0
MI,STJOSEPH,368.2864547,,,2024,3,33,3,DF3194NE3,4,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,81.93957711,5510.43656,5/17/2024,160000,395368,15,0.381,loam,y,n,y,y,corn,80
MI,STJOSEPH,336.434824,,,2024,6,33,3,DF3211NE3,5,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,5.555555556,66.98984504,4505.067079,5/17/2024,160000,395368,15,0.381,loam,y,n,y,y,corn,0
MI,STJOSEPH,195.800812,,,2024,5,32,3,DF3211NE3,6,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,5.555555556,72.71725638,4890.235491,5/17/2024,160000,395368,15,0.381,loam,y,n,y,y,corn,0
MI,STJOSEPH,195.800812,,,2024,5,33,3,DF3264NE3,7,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,16.66666667,89.65126006,6029.047239,5/17/2024,160000,395368,15,0.381,loam,y,n,y,y,corn,0
MI,STJOSEPH,195.800812,,,2024,4,33,3,DF3264NE3,8,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,5.555555556,70.0020638,4707.63879,5/17/2024,160000,395368,15,0.381,loam,y,n,y,y,corn,0
MI,STJOSEPH,195.800812,,,2024,5,34,4,DF3172NE3,1,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,2.777777778,73.09616344,4915.716992,5/17/2024,160000,395368,15,0.381,loam,y,n,y,y,corn,0
MI,STJOSEPH,336.434824,,,2024,6,34,4,DF3172NE3,2,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,1.111111111,70.09752989,4714.058885,5/17/2024,160000,395368,15,0.381,loam,y,n,y,y,corn,0
MI,STJOSEPH,427.8125067,,,2024,1,33,4,DF3194NE3,3,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0.555555556,59.42787659,3996.524701,5/17/2024,160000,395368,15,0.381,loam,y,n,y,y,corn,0
MI,STJOSEPH,427.8125067,,,2024,2,33,4,DF3194NE3,4,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0.555555556,66.76998653,4490.281594,5/17/2024,160000,395368,15,0.381,loam,y,n,y,y,corn,0
MI,STJOSEPH,368.2864547,,,2024,3,34,4,DF3211NE3,5,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,22.22222222,71.4998557,4808.365296,5/17/2024,160000,395368,15,0.381,loam,y,n,y,y,corn,80
MI,STJOSEPH,195.800812,,,2024,4,34,4,DF3211NE3,6,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,16.66666667,52.08724532,3502.867248,5/17/2024,160000,395368,15,0.381,loam,y,n,y,y,corn,0
MI,STJOSEPH,427.8125067,,,2024,2,34,4,DF3264NE3,7,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,16.66666667,63.63568576,4279.499868,5/17/2024,160000,395368,15,0.381,loam,y,n,y,y,corn,0
MI,STJOSEPH,427.8125067,,,2024,1,34,4,DF3264NE3,8,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,16.66666667,76.89419849,5171.134848,5/17/2024,160000,395368,15,0.381,loam,y,n,y,y,corn,0
